대여일자,대여소번호,성별,연령대코드,이용건수
21-Jul,4652,,AGE_005,1
21-Jul,4652,,AGE_008,1
21-Jul,4652,,AGE_002,12
21-Jul,4652,,AGE_003,2
21-Jul,4652,F,AGE_001,5
21-Jul,4652,F,AGE_002,13
21-Jul,4652,F,AGE_003,8
21-Jul,4652,F,AGE_004,2
21-Jul,4652,F,AGE_005,2
21-Jul,4652,F,AGE_008,13
21-Jul,4652,M,AGE_001,2
21-Jul,4652,M,AGE_002,30
21-Jul,4652,M,AGE_003,20
21-Jul,4652,M,AGE_004,1
21-Jul,4652,M,AGE_005,2
21-Jul,4652,M,AGE_008,7
21-Jul,4652,,AGE_002,143
21-Jul,4652,,AGE_003,70
21-Jul,4652,,AGE_004,64
21-Jul,4652,,AGE_005,36
21-Jul,4652,,AGE_006,3
21-Jul,4652,,AGE_001,2
21-Jul,4652,,AGE_002,12
21-Jul,4652,,AGE_003,8
21-Jul,4652,,AGE_004,2
21-Jul,4652,,AGE_005,4
21-Jul,4652,F,AGE_002,114
21-Jul,4652,F,AGE_003,59
21-Jul,4652,F,AGE_004,40
21-Jul,4652,F,AGE_005,40
21-Jul,4652,F,AGE_006,14
21-Jul,4652,F,AGE_008,48
21-Jul,4652,M,AGE_001,2
21-Jul,4652,M,AGE_002,76
21-Jul,4652,M,AGE_003,86
21-Jul,4652,M,AGE_004,115
21-Jul,4652,M,AGE_005,16
21-Jul,4652,M,AGE_006,10
21-Jul,4652,M,AGE_008,62
21-Jul,4653,,AGE_001,2
21-Jul,4653,,AGE_004,2
21-Jul,4653,F,AGE_004,3
21-Jul,4653,M,AGE_004,1
21-Jul,4653,,AGE_002,1
21-Jul,4653,,AGE_003,1
21-Jul,4653,,AGE_008,1
21-Jul,4653,,AGE_001,3
21-Jul,4653,,AGE_002,25
21-Jul,4653,,AGE_003,2
21-Jul,4653,,AGE_004,1
21-Jul,4653,,AGE_005,1
21-Jul,4653,,AGE_008,2
21-Jul,4653,,AGE_002,2
21-Jul,4653,F,AGE_002,11
21-Jul,4653,F,AGE_003,9
21-Jul,4653,F,AGE_005,4
21-Jul,4653,F,AGE_008,5
21-Jul,4653,M,AGE_001,2
21-Jul,4653,M,AGE_002,8
21-Jul,4653,M,AGE_003,9
21-Jul,4653,M,AGE_004,3
21-Jul,4653,M,AGE_005,1
21-Jul,4653,M,AGE_008,4
21-Jul,4653,,AGE_001,13
21-Jul,4653,,AGE_002,150
21-Jul,4653,,AGE_003,50
21-Jul,4653,,AGE_004,58
21-Jul,4653,,AGE_005,19
21-Jul,4653,,AGE_006,2
21-Jul,4653,,AGE_007,6
21-Jul,4653,,AGE_008,10
21-Jul,4653,,AGE_002,19
21-Jul,4653,,AGE_003,9
21-Jul,4653,F,AGE_001,3
21-Jul,4653,F,AGE_002,36
21-Jul,4653,F,AGE_003,47
21-Jul,4653,F,AGE_004,18
21-Jul,4653,F,AGE_005,4
21-Jul,4653,F,AGE_006,3
21-Jul,4653,F,AGE_008,49
21-Jul,4653,M,AGE_001,8
21-Jul,4653,M,AGE_002,85
21-Jul,4653,M,AGE_003,59
21-Jul,4653,M,AGE_004,32
21-Jul,4653,M,AGE_005,13
21-Jul,4653,M,AGE_006,14
21-Jul,4653,M,AGE_007,1
21-Jul,4653,M,AGE_008,33
21-Jul,4654,,AGE_001,1
21-Jul,4654,M,AGE_002,5
21-Jul,4654,M,AGE_005,2
21-Jul,4654,,AGE_002,3
21-Jul,4654,,AGE_003,2
21-Jul,4654,,AGE_008,1
21-Jul,4654,,AGE_001,3
21-Jul,4654,,AGE_002,7
21-Jul,4654,,AGE_003,4
21-Jul,4654,,AGE_004,4
21-Jul,4654,,AGE_008,3
21-Jul,4654,,AGE_002,2
21-Jul,4654,,AGE_003,1
21-Jul,4654,F,AGE_001,3
21-Jul,4654,F,AGE_002,2
21-Jul,4654,F,AGE_003,4
21-Jul,4654,F,AGE_004,4
21-Jul,4654,F,AGE_008,7
21-Jul,4654,M,AGE_001,2
21-Jul,4654,M,AGE_002,15
21-Jul,4654,M,AGE_003,25
21-Jul,4654,M,AGE_004,5
21-Jul,4654,M,AGE_005,5
21-Jul,4654,M,AGE_008,5
21-Jul,4654,,AGE_002,128
21-Jul,4654,,AGE_003,46
21-Jul,4654,,AGE_004,32
21-Jul,4654,,AGE_005,46
21-Jul,4654,,AGE_006,12
21-Jul,4654,,AGE_007,1
21-Jul,4654,,AGE_008,7
21-Jul,4654,,AGE_002,3
21-Jul,4654,,AGE_003,2
21-Jul,4654,,AGE_004,1
21-Jul,4654,,AGE_005,2
21-Jul,4654,,AGE_006,1
21-Jul,4654,F,AGE_001,7
21-Jul,4654,F,AGE_002,27
21-Jul,4654,F,AGE_003,45
21-Jul,4654,F,AGE_004,13
21-Jul,4654,F,AGE_005,7
21-Jul,4654,F,AGE_006,3
21-Jul,4654,F,AGE_008,27
21-Jul,4654,M,AGE_002,68
21-Jul,4654,M,AGE_003,141
21-Jul,4654,M,AGE_004,37
21-Jul,4654,M,AGE_005,20
21-Jul,4654,M,AGE_006,2
21-Jul,4654,M,AGE_008,43
21-Jul,4657,,AGE_002,4
21-Jul,4657,,AGE_003,2
21-Jul,4657,,AGE_004,2
21-Jul,4657,F,AGE_004,4
21-Jul,4657,,AGE_001,2
21-Jul,4657,,AGE_003,3
21-Jul,4657,,AGE_005,1
21-Jul,4657,,AGE_008,3
21-Jul,4657,M,AGE_008,1
21-Jul,4657,,AGE_001,8
21-Jul,4657,,AGE_002,64
21-Jul,4657,,AGE_003,23
21-Jul,4657,,AGE_004,2
21-Jul,4657,,AGE_005,2
21-Jul,4657,,AGE_002,2
21-Jul,4657,,AGE_003,3
21-Jul,4657,F,AGE_001,1
21-Jul,4657,F,AGE_002,32
21-Jul,4657,F,AGE_003,9
21-Jul,4657,F,AGE_004,4
21-Jul,4657,F,AGE_005,1
21-Jul,4657,F,AGE_008,14
21-Jul,4657,M,AGE_001,10
21-Jul,4657,M,AGE_002,26
21-Jul,4657,M,AGE_003,16
21-Jul,4657,M,AGE_004,5
21-Jul,4657,M,AGE_005,1
21-Jul,4657,M,AGE_007,1
21-Jul,4657,M,AGE_008,13
21-Jul,4657,,AGE_001,4
21-Jul,4657,,AGE_002,233
21-Jul,4657,,AGE_003,89
21-Jul,4657,,AGE_004,57
21-Jul,4657,,AGE_005,29
21-Jul,4657,,AGE_006,8
21-Jul,4657,,AGE_008,7
21-Jul,4657,,AGE_001,3
21-Jul,4657,,AGE_002,32
21-Jul,4657,,AGE_003,2
21-Jul,4657,,AGE_004,15
21-Jul,4657,,AGE_005,1
21-Jul,4657,,AGE_006,1
21-Jul,4657,F,AGE_001,2
21-Jul,4657,F,AGE_002,121
21-Jul,4657,F,AGE_003,81
21-Jul,4657,F,AGE_004,35
21-Jul,4657,F,AGE_005,32
21-Jul,4657,F,AGE_006,25
21-Jul,4657,F,AGE_007,5
21-Jul,4657,F,AGE_008,47
21-Jul,4657,M,AGE_001,12
21-Jul,4657,M,AGE_002,125
21-Jul,4657,M,AGE_003,75
21-Jul,4657,M,AGE_004,86
21-Jul,4657,M,AGE_005,42
21-Jul,4657,M,AGE_006,3
21-Jul,4657,M,AGE_008,83
21-Jul,4658,,AGE_002,1
21-Jul,4658,,AGE_002,1
21-Jul,4658,F,AGE_003,1
21-Jul,4658,,AGE_002,1
21-Jul,4658,,AGE_008,1
21-Jul,4658,,AGE_001,2
21-Jul,4658,,AGE_002,13
21-Jul,4658,,AGE_003,9
21-Jul,4658,,AGE_004,1
21-Jul,4658,,AGE_003,1
21-Jul,4658,F,AGE_001,6
21-Jul,4658,F,AGE_002,1
21-Jul,4658,F,AGE_003,1
21-Jul,4658,F,AGE_004,1
21-Jul,4658,F,AGE_008,4
21-Jul,4658,M,AGE_001,3
21-Jul,4658,M,AGE_002,13
21-Jul,4658,M,AGE_003,4
21-Jul,4658,M,AGE_004,3
21-Jul,4658,M,AGE_006,1
21-Jul,4658,M,AGE_008,6
21-Jul,4658,,AGE_002,82
21-Jul,4658,,AGE_003,38
21-Jul,4658,,AGE_004,21
21-Jul,4658,,AGE_005,19
21-Jul,4658,,AGE_006,2
21-Jul,4658,,AGE_007,4
21-Jul,4658,,AGE_008,4
21-Jul,4658,,AGE_002,12
21-Jul,4658,,AGE_003,1
21-Jul,4658,,AGE_004,3
21-Jul,4658,,AGE_005,3
21-Jul,4658,F,AGE_001,1
21-Jul,4658,F,AGE_002,40
21-Jul,4658,F,AGE_003,37
21-Jul,4658,F,AGE_004,9
21-Jul,4658,F,AGE_005,15
21-Jul,4658,F,AGE_006,3
21-Jul,4658,F,AGE_007,2
21-Jul,4658,F,AGE_008,10
21-Jul,4658,M,AGE_001,5
21-Jul,4658,M,AGE_002,87
21-Jul,4658,M,AGE_003,44
21-Jul,4658,M,AGE_004,29
21-Jul,4658,M,AGE_005,15
21-Jul,4658,M,AGE_006,8
21-Jul,4658,M,AGE_007,1
21-Jul,4658,M,AGE_008,13
21-Jul,4659,F,AGE_004,11
21-Jul,4659,F,AGE_008,4
21-Jul,4659,M,AGE_004,1
21-Jul,4659,M,AGE_008,2
21-Jul,4659,,AGE_008,5
21-Jul,4659,,AGE_001,4
21-Jul,4659,,AGE_002,29
21-Jul,4659,,AGE_003,7
21-Jul,4659,,AGE_004,3
21-Jul,4659,,AGE_008,2
21-Jul,4659,,AGE_002,1
21-Jul,4659,,AGE_004,1
21-Jul,4659,F,AGE_001,1
21-Jul,4659,F,AGE_002,20
21-Jul,4659,F,AGE_003,15
21-Jul,4659,F,AGE_004,8
21-Jul,4659,F,AGE_006,1
21-Jul,4659,F,AGE_008,3
21-Jul,4659,M,AGE_001,6
21-Jul,4659,M,AGE_002,15
21-Jul,4659,M,AGE_003,17
21-Jul,4659,M,AGE_004,5
21-Jul,4659,M,AGE_005,1
21-Jul,4659,M,AGE_008,11
21-Jul,4659,,AGE_001,3
21-Jul,4659,,AGE_002,175
21-Jul,4659,,AGE_003,80
21-Jul,4659,,AGE_004,43
21-Jul,4659,,AGE_005,17
21-Jul,4659,,AGE_006,6
21-Jul,4659,,AGE_008,5
21-Jul,4659,,AGE_002,19
21-Jul,4659,,AGE_003,18
21-Jul,4659,,AGE_005,3
21-Jul,4659,,AGE_006,9
21-Jul,4659,F,AGE_001,1
21-Jul,4659,F,AGE_002,57
21-Jul,4659,F,AGE_003,60
21-Jul,4659,F,AGE_004,13
21-Jul,4659,F,AGE_005,29
21-Jul,4659,F,AGE_006,32
21-Jul,4659,F,AGE_007,2
21-Jul,4659,F,AGE_008,45
21-Jul,4659,M,AGE_001,5
21-Jul,4659,M,AGE_002,23
21-Jul,4659,M,AGE_003,62
21-Jul,4659,M,AGE_004,78
21-Jul,4659,M,AGE_005,28
21-Jul,4659,M,AGE_006,5
21-Jul,4659,M,AGE_008,33
21-Jul,4663,,AGE_002,1
21-Jul,4663,,AGE_005,1
21-Jul,4663,,AGE_008,1
21-Jul,4663,,AGE_001,1
21-Jul,4663,,AGE_002,19
21-Jul,4663,,AGE_003,6
21-Jul,4663,,AGE_004,5
21-Jul,4663,,AGE_008,3
21-Jul,4663,,AGE_002,10
21-Jul,4663,F,AGE_002,13
21-Jul,4663,F,AGE_003,8
21-Jul,4663,F,AGE_004,1
21-Jul,4663,F,AGE_007,1
21-Jul,4663,F,AGE_008,4
21-Jul,4663,M,AGE_001,4
21-Jul,4663,M,AGE_002,10
21-Jul,4663,M,AGE_003,8
21-Jul,4663,M,AGE_004,3
21-Jul,4663,M,AGE_008,9
21-Jul,4663,,AGE_001,4
21-Jul,4663,,AGE_002,72
21-Jul,4663,,AGE_003,12
21-Jul,4663,,AGE_004,17
21-Jul,4663,,AGE_005,13
21-Jul,4663,,AGE_006,3
21-Jul,4663,,AGE_008,3
21-Jul,4663,,AGE_002,12
21-Jul,4663,,AGE_003,1
21-Jul,4663,F,AGE_002,49
21-Jul,4663,F,AGE_003,44
21-Jul,4663,F,AGE_004,24
21-Jul,4663,F,AGE_005,7
21-Jul,4663,F,AGE_008,20
21-Jul,4663,M,AGE_001,4
21-Jul,4663,M,AGE_002,83
21-Jul,4663,M,AGE_003,73
21-Jul,4663,M,AGE_004,16
21-Jul,4663,M,AGE_005,36
21-Jul,4663,M,AGE_006,6
21-Jul,4663,M,AGE_007,12
21-Jul,4663,M,AGE_008,27
21-Jul,4665,F,AGE_001,1
21-Jul,4665,F,AGE_004,2
21-Jul,4665,F,AGE_008,2
21-Jul,4665,M,AGE_008,2
21-Jul,4665,,AGE_002,1
21-Jul,4665,,AGE_003,2
21-Jul,4665,,AGE_008,2
21-Jul,4665,,AGE_001,4
21-Jul,4665,,AGE_002,22
21-Jul,4665,,AGE_003,13
21-Jul,4665,,AGE_004,1
21-Jul,4665,,AGE_008,1
21-Jul,4665,,AGE_002,7
21-Jul,4665,,AGE_004,1
21-Jul,4665,F,AGE_001,3
21-Jul,4665,F,AGE_002,15
21-Jul,4665,F,AGE_003,9
21-Jul,4665,F,AGE_004,3
21-Jul,4665,F,AGE_005,3
21-Jul,4665,F,AGE_007,1
21-Jul,4665,F,AGE_008,11
21-Jul,4665,M,AGE_001,1
21-Jul,4665,M,AGE_002,7
21-Jul,4665,M,AGE_003,6
21-Jul,4665,M,AGE_004,4
21-Jul,4665,M,AGE_005,2
21-Jul,4665,M,AGE_006,1
21-Jul,4665,M,AGE_008,9
21-Jul,4665,,AGE_002,96
21-Jul,4665,,AGE_003,44
21-Jul,4665,,AGE_004,24
21-Jul,4665,,AGE_005,15
21-Jul,4665,,AGE_006,6
21-Jul,4665,,AGE_007,1
21-Jul,4665,,AGE_008,4
21-Jul,4665,,AGE_002,9
21-Jul,4665,,AGE_003,6
21-Jul,4665,,AGE_004,3
21-Jul,4665,,AGE_005,2
21-Jul,4665,,AGE_006,1
21-Jul,4665,F,AGE_001,4
21-Jul,4665,F,AGE_002,42
21-Jul,4665,F,AGE_003,39
21-Jul,4665,F,AGE_004,26
21-Jul,4665,F,AGE_005,8
21-Jul,4665,F,AGE_006,2
21-Jul,4665,F,AGE_008,18
21-Jul,4665,M,AGE_001,1
21-Jul,4665,M,AGE_002,33
21-Jul,4665,M,AGE_003,38
21-Jul,4665,M,AGE_004,23
21-Jul,4665,M,AGE_005,8
21-Jul,4665,M,AGE_006,4
21-Jul,4665,M,AGE_008,13
21-Jul,4667,,AGE_001,1
21-Jul,4667,,AGE_004,6
21-Jul,4667,F,AGE_001,4
21-Jul,4667,F,AGE_008,2
21-Jul,4667,M,AGE_008,1
21-Jul,4667,,AGE_002,1
21-Jul,4667,,AGE_001,5
21-Jul,4667,,AGE_002,13
21-Jul,4667,,AGE_003,3
21-Jul,4667,,AGE_004,2
21-Jul,4667,,AGE_005,3
21-Jul,4667,,AGE_008,1
21-Jul,4667,,AGE_002,1
21-Jul,4667,,AGE_005,1
21-Jul,4667,F,AGE_001,8
21-Jul,4667,F,AGE_002,6
21-Jul,4667,F,AGE_003,2
21-Jul,4667,F,AGE_004,1
21-Jul,4667,F,AGE_005,2
21-Jul,4667,F,AGE_008,4
21-Jul,4667,M,AGE_002,6
21-Jul,4667,M,AGE_003,6
21-Jul,4667,M,AGE_004,3
21-Jul,4667,M,AGE_005,2
21-Jul,4667,M,AGE_006,1
21-Jul,4667,M,AGE_008,2
21-Jul,4667,,AGE_001,14
21-Jul,4667,,AGE_002,108
21-Jul,4667,,AGE_003,4
21-Jul,4667,,AGE_004,29
21-Jul,4667,,AGE_005,8
21-Jul,4667,,AGE_002,2
21-Jul,4667,,AGE_003,1
21-Jul,4667,,AGE_004,1
21-Jul,4667,F,AGE_001,5
21-Jul,4667,F,AGE_002,9
21-Jul,4667,F,AGE_003,8
21-Jul,4667,F,AGE_004,14
21-Jul,4667,F,AGE_005,8
21-Jul,4667,F,AGE_007,13
21-Jul,4667,F,AGE_008,26
21-Jul,4667,M,AGE_001,35
21-Jul,4667,M,AGE_002,35
21-Jul,4667,M,AGE_003,7
21-Jul,4667,M,AGE_004,32
21-Jul,4667,M,AGE_005,19
21-Jul,4667,M,AGE_006,16
21-Jul,4667,M,AGE_008,39
21-Jul,4668,,AGE_004,1
21-Jul,4668,M,AGE_004,2
21-Jul,4668,,AGE_001,3
21-Jul,4668,,AGE_002,12
21-Jul,4668,,AGE_003,1
21-Jul,4668,,AGE_004,2
21-Jul,4668,,AGE_005,2
21-Jul,4668,,AGE_008,1
21-Jul,4668,F,AGE_002,5
21-Jul,4668,F,AGE_003,1
21-Jul,4668,F,AGE_004,1
21-Jul,4668,F,AGE_008,3
21-Jul,4668,M,AGE_001,7
21-Jul,4668,M,AGE_002,6
21-Jul,4668,M,AGE_004,2
21-Jul,4668,M,AGE_008,2
21-Jul,4668,,AGE_001,3
21-Jul,4668,,AGE_002,19
21-Jul,4668,,AGE_003,4
21-Jul,4668,,AGE_004,22
21-Jul,4668,,AGE_005,7
21-Jul,4668,,AGE_006,1
21-Jul,4668,,AGE_008,4
21-Jul,4668,,AGE_002,3
21-Jul,4668,,AGE_003,2
21-Jul,4668,,AGE_004,6
21-Jul,4668,,AGE_006,2
21-Jul,4668,F,AGE_001,3
21-Jul,4668,F,AGE_002,4
21-Jul,4668,F,AGE_003,9
21-Jul,4668,F,AGE_004,5
21-Jul,4668,F,AGE_008,16
21-Jul,4668,M,AGE_001,5
21-Jul,4668,M,AGE_002,23
21-Jul,4668,M,AGE_003,18
21-Jul,4668,M,AGE_004,28
21-Jul,4668,M,AGE_005,21
21-Jul,4668,M,AGE_006,4
21-Jul,4668,M,AGE_008,21
21-Jul,4671,,AGE_002,2
21-Jul,4671,,AGE_004,6
21-Jul,4671,,AGE_006,1
21-Jul,4671,,AGE_008,1
21-Jul,4671,,AGE_001,6
21-Jul,4671,,AGE_002,38
21-Jul,4671,,AGE_003,8
21-Jul,4671,,AGE_004,3
21-Jul,4671,,AGE_008,7
21-Jul,4671,,AGE_001,1
21-Jul,4671,,AGE_002,2
21-Jul,4671,,AGE_003,1
21-Jul,4671,,AGE_004,1
21-Jul,4671,F,AGE_001,4
21-Jul,4671,F,AGE_002,11
21-Jul,4671,F,AGE_003,4
21-Jul,4671,F,AGE_004,1
21-Jul,4671,F,AGE_006,1
21-Jul,4671,F,AGE_008,11
21-Jul,4671,M,AGE_001,15
21-Jul,4671,M,AGE_002,13
21-Jul,4671,M,AGE_003,1
21-Jul,4671,M,AGE_008,9
21-Jul,4671,,AGE_001,4
21-Jul,4671,,AGE_002,87
21-Jul,4671,,AGE_003,21
21-Jul,4671,,AGE_004,38
21-Jul,4671,,AGE_005,24
21-Jul,4671,,AGE_006,16
21-Jul,4671,,AGE_008,1
21-Jul,4671,,AGE_002,17
21-Jul,4671,,AGE_003,2
21-Jul,4671,,AGE_005,1
21-Jul,4671,F,AGE_002,71
21-Jul,4671,F,AGE_003,52
21-Jul,4671,F,AGE_004,34
21-Jul,4671,F,AGE_005,2
21-Jul,4671,F,AGE_006,5
21-Jul,4671,F,AGE_007,1
21-Jul,4671,F,AGE_008,60
21-Jul,4671,M,AGE_001,9
21-Jul,4671,M,AGE_002,39
21-Jul,4671,M,AGE_003,56
21-Jul,4671,M,AGE_004,31
21-Jul,4671,M,AGE_005,23
21-Jul,4671,M,AGE_006,7
21-Jul,4671,M,AGE_008,48
21-Jul,4672,,AGE_004,5
21-Jul,4672,F,AGE_008,3
21-Jul,4672,,AGE_008,1
21-Jul,4672,,AGE_002,11
21-Jul,4672,,AGE_003,8
21-Jul,4672,,AGE_004,5
21-Jul,4672,,AGE_006,1
21-Jul,4672,,AGE_008,1
21-Jul,4672,F,AGE_001,1
21-Jul,4672,F,AGE_002,23
21-Jul,4672,F,AGE_003,2
21-Jul,4672,F,AGE_004,2
21-Jul,4672,F,AGE_008,3
21-Jul,4672,M,AGE_001,4
21-Jul,4672,M,AGE_002,4
21-Jul,4672,M,AGE_003,1
21-Jul,4672,M,AGE_008,4
21-Jul,4672,,AGE_001,3
21-Jul,4672,,AGE_002,63
21-Jul,4672,,AGE_003,15
21-Jul,4672,,AGE_004,25
21-Jul,4672,,AGE_005,17
21-Jul,4672,,AGE_006,3
21-Jul,4672,,AGE_007,4
21-Jul,4672,,AGE_002,7
21-Jul,4672,,AGE_004,2
21-Jul,4672,F,AGE_001,2
21-Jul,4672,F,AGE_002,32
21-Jul,4672,F,AGE_003,21
21-Jul,4672,F,AGE_004,17
21-Jul,4672,F,AGE_005,20
21-Jul,4672,F,AGE_006,13
21-Jul,4672,F,AGE_008,28
21-Jul,4672,M,AGE_001,1
21-Jul,4672,M,AGE_002,27
21-Jul,4672,M,AGE_003,27
21-Jul,4672,M,AGE_004,16
21-Jul,4672,M,AGE_005,9
21-Jul,4672,M,AGE_006,1
21-Jul,4672,M,AGE_008,22
21-Jul,4674,,AGE_001,2
21-Jul,4674,,AGE_002,3
21-Jul,4674,,AGE_008,3
21-Jul,4674,,AGE_001,12
21-Jul,4674,,AGE_002,44
21-Jul,4674,,AGE_003,11
21-Jul,4674,,AGE_004,4
21-Jul,4674,,AGE_006,3
21-Jul,4674,,AGE_008,1
21-Jul,4674,,AGE_002,2
21-Jul,4674,,AGE_003,1
21-Jul,4674,,AGE_004,2
21-Jul,4674,F,AGE_001,3
21-Jul,4674,F,AGE_002,14
21-Jul,4674,F,AGE_003,15
21-Jul,4674,F,AGE_004,3
21-Jul,4674,F,AGE_005,3
21-Jul,4674,F,AGE_008,7
21-Jul,4674,M,AGE_001,9
21-Jul,4674,M,AGE_002,30
21-Jul,4674,M,AGE_003,32
21-Jul,4674,M,AGE_004,9
21-Jul,4674,M,AGE_005,3
21-Jul,4674,M,AGE_006,1
21-Jul,4674,M,AGE_008,10
21-Jul,4674,,AGE_001,24
21-Jul,4674,,AGE_002,68
21-Jul,4674,,AGE_003,102
21-Jul,4674,,AGE_004,48
21-Jul,4674,,AGE_005,16
21-Jul,4674,,AGE_006,1
21-Jul,4674,,AGE_008,8
21-Jul,4674,,AGE_002,72
21-Jul,4674,,AGE_004,1
21-Jul,4674,,AGE_005,1
21-Jul,4674,F,AGE_001,2
21-Jul,4674,F,AGE_002,157
21-Jul,4674,F,AGE_003,44
21-Jul,4674,F,AGE_004,31
21-Jul,4674,F,AGE_005,5
21-Jul,4674,F,AGE_006,4
21-Jul,4674,F,AGE_007,1
21-Jul,4674,F,AGE_008,66
21-Jul,4674,M,AGE_001,7
21-Jul,4674,M,AGE_002,71
21-Jul,4674,M,AGE_003,105
21-Jul,4674,M,AGE_004,90
21-Jul,4674,M,AGE_005,12
21-Jul,4674,M,AGE_006,8
21-Jul,4674,M,AGE_008,28
21-Jul,4676,,AGE_004,2
21-Jul,4676,,AGE_008,1
21-Jul,4676,,AGE_001,11
21-Jul,4676,,AGE_002,21
21-Jul,4676,,AGE_003,10
21-Jul,4676,,AGE_004,1
21-Jul,4676,F,AGE_001,3
21-Jul,4676,F,AGE_002,6
21-Jul,4676,F,AGE_003,7
21-Jul,4676,F,AGE_004,2
21-Jul,4676,F,AGE_005,2
21-Jul,4676,F,AGE_008,10
21-Jul,4676,M,AGE_001,6
21-Jul,4676,M,AGE_002,12
21-Jul,4676,M,AGE_003,8
21-Jul,4676,M,AGE_008,20
21-Jul,4676,,AGE_001,19
21-Jul,4676,,AGE_002,107
21-Jul,4676,,AGE_003,22
21-Jul,4676,,AGE_004,44
21-Jul,4676,,AGE_005,4
21-Jul,4676,,AGE_008,1
21-Jul,4676,,AGE_002,38
21-Jul,4676,,AGE_005,4
21-Jul,4676,F,AGE_001,2
21-Jul,4676,F,AGE_002,48
21-Jul,4676,F,AGE_003,40
21-Jul,4676,F,AGE_004,36
21-Jul,4676,F,AGE_005,17
21-Jul,4676,F,AGE_008,24
21-Jul,4676,M,AGE_001,11
21-Jul,4676,M,AGE_002,44
21-Jul,4676,M,AGE_003,49
21-Jul,4676,M,AGE_004,15
21-Jul,4676,M,AGE_005,33
21-Jul,4676,M,AGE_006,3
21-Jul,4676,M,AGE_008,71
21-Jul,4677,,AGE_003,4
21-Jul,4677,,AGE_004,2
21-Jul,4677,,AGE_003,3
21-Jul,4677,,AGE_004,1
21-Jul,4677,,AGE_008,3
21-Jul,4677,,AGE_001,3
21-Jul,4677,,AGE_002,27
21-Jul,4677,,AGE_003,11
21-Jul,4677,,AGE_004,3
21-Jul,4677,,AGE_005,6
21-Jul,4677,,AGE_008,3
21-Jul,4677,,AGE_002,3
21-Jul,4677,F,AGE_001,2
21-Jul,4677,F,AGE_002,16
21-Jul,4677,F,AGE_003,11
21-Jul,4677,F,AGE_004,7
21-Jul,4677,F,AGE_005,3
21-Jul,4677,F,AGE_008,12
21-Jul,4677,M,AGE_002,8
21-Jul,4677,M,AGE_003,19
21-Jul,4677,M,AGE_004,4
21-Jul,4677,M,AGE_008,4
21-Jul,4677,,AGE_001,3
21-Jul,4677,,AGE_002,83
21-Jul,4677,,AGE_003,69
21-Jul,4677,,AGE_004,42
21-Jul,4677,,AGE_005,27
21-Jul,4677,,AGE_006,30
21-Jul,4677,,AGE_008,9
21-Jul,4677,,AGE_001,1
21-Jul,4677,,AGE_002,4
21-Jul,4677,,AGE_003,6
21-Jul,4677,,AGE_005,3
21-Jul,4677,F,AGE_001,6
21-Jul,4677,F,AGE_002,15
21-Jul,4677,F,AGE_003,48
21-Jul,4677,F,AGE_004,20
21-Jul,4677,F,AGE_005,4
21-Jul,4677,F,AGE_006,2
21-Jul,4677,F,AGE_008,18
21-Jul,4677,M,AGE_001,8
21-Jul,4677,M,AGE_002,19
21-Jul,4677,M,AGE_003,98
21-Jul,4677,M,AGE_004,94
21-Jul,4677,M,AGE_005,14
21-Jul,4677,M,AGE_006,19
21-Jul,4677,M,AGE_007,24
21-Jul,4677,M,AGE_008,35
21-Jul,4702,,AGE_001,3
21-Jul,4702,,AGE_002,3
21-Jul,4702,,AGE_003,3
21-Jul,4702,,AGE_005,3
21-Jul,4702,,AGE_002,1
21-Jul,4702,F,AGE_001,3
21-Jul,4702,F,AGE_002,1
21-Jul,4702,F,AGE_008,2
21-Jul,4702,M,AGE_002,3
21-Jul,4702,M,AGE_003,2
21-Jul,4702,M,AGE_008,3
21-Jul,4702,,AGE_002,11
21-Jul,4702,,AGE_003,5
21-Jul,4702,,AGE_004,15
21-Jul,4702,,AGE_005,15
21-Jul,4702,,AGE_002,1
21-Jul,4702,,AGE_003,3
21-Jul,4702,F,AGE_001,4
21-Jul,4702,F,AGE_002,16
21-Jul,4702,F,AGE_003,15
21-Jul,4702,F,AGE_005,1
21-Jul,4702,F,AGE_008,9
21-Jul,4702,M,AGE_002,27
21-Jul,4702,M,AGE_003,10
21-Jul,4702,M,AGE_004,6
21-Jul,4702,M,AGE_005,7
21-Jul,4702,M,AGE_008,7
21-Jul,4703,M,AGE_008,2
21-Jul,4703,,AGE_002,1
21-Jul,4703,,AGE_008,2
21-Jul,4703,,AGE_001,1
21-Jul,4703,,AGE_002,6
21-Jul,4703,,AGE_004,2
21-Jul,4703,F,AGE_002,3
21-Jul,4703,F,AGE_003,3
21-Jul,4703,F,AGE_007,1
21-Jul,4703,F,AGE_008,2
21-Jul,4703,M,AGE_001,4
21-Jul,4703,M,AGE_002,2
21-Jul,4703,M,AGE_004,6
21-Jul,4703,M,AGE_005,1
21-Jul,4703,M,AGE_008,7
21-Jul,4703,,AGE_001,4
21-Jul,4703,,AGE_002,12
21-Jul,4703,,AGE_003,16
21-Jul,4703,,AGE_004,4
21-Jul,4703,,AGE_005,2
21-Jul,4703,,AGE_006,3
21-Jul,4703,,AGE_002,10
21-Jul,4703,F,AGE_002,4
21-Jul,4703,F,AGE_003,1
21-Jul,4703,F,AGE_004,5
21-Jul,4703,F,AGE_005,7
21-Jul,4703,F,AGE_006,2
21-Jul,4703,M,AGE_001,7
21-Jul,4703,M,AGE_002,20
