"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","현황도형 생성일시","면적(도형)","길이(도형)"
"169778","11000UQ111PS201912150552","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","10172.11039054","567.30910226"
"169779","11000UQ111PS201912150481","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","738.54874705","140.76767237"
"169780","11000UQ111PS201912150483","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","69869.57591814","1196.02226364"
"169781","11000UQ111PS201912150485","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","12186.92561124","912.50347365"
"169782","11000UQ111PS201912150486","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","681.81336201","107.49276589"
"169783","11000UQ111PS201912150489","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","12906.94513780","467.05599591"
"169784","11000UQ111PS201912150491","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","13508.39560216","660.48640677"
"169785","11000UQ111PS201912150492","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","256.23843800","74.01903331"
"169786","11000UQ111PS201912150570","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","993662.58766625","11229.95246678"
"169787","11000UQ111PS201912150576","UQA100","UQA120","UQA124","UQA124","11000ARZ200101270985","11000NTC200101270199","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","10308.56061619","679.65812480"
"169788","11000UQ111PS201912150577","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","1991.69223751","199.65114817"
"169789","11000UQ111PS201912150578","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","1596.22643198","183.15579094"
"169790","11000UQ111PS201912152449","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","6342.34038994","338.92006472"
"169791","11000UQ111PS201912150510","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","6053.90148152","734.92019280"
"169792","11590UQ111PS201908160079","UQA100","UQA120","UQA124","UQA124","11590ARZ201905210005","11590NTC201905210003","제2종일반주거지역(7층)","11590"," ","2019-08-16 00:00:00.0","16573.10954565","585.44309285"
"169793","11000UQ111PS201912150459","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","212710.51311908","5356.42981121"
"169794","11290UQ111PS201910160082","UQA100","UQA120","UQA124","UQA124","11000ARZ201908130004","11290NTC201908130004","제2종일반주거지역(7층이하)","11290"," ","2019-10-17 00:00:00.0","63400.22354455","1651.57141953"
"169795","11590UQ111PS201908160153","UQA100","UQA120","UQA124","UQA124","11590ARZ201905210005","11590NTC201905210003","제2종일반주거지역(7층)","11590"," ","2019-08-16 00:00:00.0","16573.10954565","585.44309285"
"169796","11000UQ111PS202007126705","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","1.41810051","52.79739035"
"169797","11000UQ111PS202007126717","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","3.82471177","10.79852314"
"169798","11000UQ111PS202007126719","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","68.31929698","64.41482701"
"169799","11000UQ111PS202007126732","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","5.81705106","18.29581137"
"169800","11000UQ111PS202007126733","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","3.36108891","11.00088487"
"169801","11000UQ111PS202007126741","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","2.50942502","26.76626321"
"169802","11000UQ111PS202007126754","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","21.32218544","41.78103430"
"169803","11000UQ111PS202007126756","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","26.57455300","51.67475144"
"169804","11000UQ111PS202007126757","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","507.88054080","321.46359524"
"169805","11000UQ111PS202007126760","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","212.61853978","74.17359682"
"169806","11000UQ111PS202007126821","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","1.22904200","11.65183485"
"169807","11000UQ111PS202007126831","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","71.51034997","59.97689023"
"169808","11000UQ111PS202007126839","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","1.29336889","20.08565257"
"169809","11000UQ111PS202007126840","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","1.17856850","29.79598018"
"169810","11000UQ111PS202007126848","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","4.39000738","30.15932637"
"169811","11000UQ111PS202007126901","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","1.08844984","5.44453700"
"169812","11000UQ111PS202007126949","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","132.81205651","97.63933961"
"169813","11000UQ111PS202007126950","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","42.92637497","68.96763790"
"169814","11000UQ111PS202007126952","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","2.82380084","71.98583544"
"169815","11000UQ111PS202007126999","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","11.32402152","128.80566045"
"169816","11000UQ111PS202007127000","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","9.19445875","111.55059817"
"169817","11000UQ111PS202007127001","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","6.91274039","231.80467517"
"169818","11000UQ111PS202007127026","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","46.62736405","64.43367081"
"169819","11000UQ111PS202007127034","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","2.21194472","49.10478238"
"169820","11000UQ111PS202007127035","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","44.88743678","68.92208566"
"169821","11000UQ111PS202007127103","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","13.05731209","111.97315661"
"169822","11000UQ111PS202007127113","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","24.94251480","170.14733940"
"169823","11000UQ111PS202007127117","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2020-07-12 00:00:00.0","46.71618002","302.03520642"
"169824","11000UQ111PS201912150694","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","15641.17993463","2200.67310760"
"169825","11000UQ111PS201912150801","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","48419.39226283","1159.97302662"
"169826","11000UQ111PS201912150803","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","48.28967092","75.65633322"
"169827","11000UQ111PS201912150696","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","868583.31410467","7775.67038956"
"169828","11000UQ111PS201912150698","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","16537.35505534","620.62257931"
"169829","11170UQ111PS202001080001","UQA100","UQA120","UQA124","UQA124","11170ARZ201910230002","11170NTC201910230001","제2종일반주거지역(7층이하)","11170"," ","2020-07-14 00:00:00.0","27363.15541345","734.15609009"
"169830","11000UQ111PS201912156143","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","3922.45375249","274.87742887"
"169831","11000UQ111PS201910070165","UQA100","UQA130"," ","UQA130","11000ARZ201908120012","11230NTC201908120008","준주거지역","11230"," ","2019-10-07 00:00:00.0","97326.68042315","2229.50337265"
"169832","11000UQ111PS202203020001","UQA100","UQA120","UQA122","UQA122","11230ARZ202202250001","11230NTC202202250001","제2종일반주거지역","11000"," ","2022-03-02 00:00:00.0","378.65618327","258.42863485"
"169833","11000UQ111PS202111290003","UQA100","UQA120","UQA124","UQA124","11530ARZ202110200001","11530NTC202110200005","제2종일반주거지역(7층이하)","11000"," ","2021-11-29 00:00:00.0","104138.32072566","2607.30634986"
"169834","11000UQ111PS202110270001","UQA100","UQA110","UQA111","UQA111","11000ARZ202110010001","11000NTC202110010003","제1종전용주거지역","11000"," ","2021-10-27 00:00:00.0","39310.50553211","1205.49923109"
"169835","11000UQ111PS202110270002","UQA400","UQA430"," ","UQA430","11000ARZ202110010003","11000NTC202110010003","자연녹지지역","11000"," ","2021-10-27 00:00:00.0","924.83974450","261.21192859"
"169836","11000UQ111PS202110270003","UQA100","UQA110","UQA112","UQA112","11000ARZ202110010002","11000NTC202110010003","제2종전용주거지역","11000"," ","2021-10-27 00:00:00.0","92404.45596029","1452.10807381"
"169837","11000UQ111PS202111030001","UQA200","UQA220"," ","UQA220","11000ARZ202110210003","11000NTC202110210002","일반상업지역","11000"," ","2021-11-03 00:00:00.0","2950.17947895","229.38795097"
"169838","11000UQ111PS201912155325","UQA100","UQA130"," ","UQA130","11000ARZ201711305257","11000NTC201706088160","준주거지역","11000"," ","2019-12-15 00:00:00.0","42499.84424314","1261.09155041"
"169839","11000UQ111PS201912155579","UQA100","UQA130"," ","UQA130","11000ARZ199607130287","11000NTC199607136208","준주거지역","11000"," ","2019-12-15 00:00:00.0","17928.37020241","800.83432976"
"169840","11000UQ111PS201912155345","UQA100","UQA130"," ","UQA130","11000ARZ200911124938","11000NTC200906253500","준주거지역","11000"," ","2019-12-15 00:00:00.0","88644.84480899","3547.40271481"
"169841","11000UQ111PS201912155764","UQA100","UQA130"," ","UQA130","11000ARZ201910100223","11000NTC201909191135","준주거지역","11000"," ","2019-12-15 00:00:00.0","0.89841601","16.94933603"
"169842","11000UQ111PS201912155357","UQA100","UQA130"," ","UQA130","11000ARZ200911094932","11000NTC200910223993","준주거지역","11000"," ","2019-12-15 00:00:00.0","5170.65705719","312.85137867"
"169843","11000UQ111PS201912155358","UQA100","UQA130"," ","UQA130","11000ARZ200911054925","11000NTC200805221955","준주거지역","11000"," ","2019-12-15 00:00:00.0","4647.27362759","319.61880439"
"169844","11000UQ111PS201912155359","UQA100","UQA130"," ","UQA130","11000ARZ201510285142","11000NTC201505217477","준주거지역","11000"," ","2019-12-15 00:00:00.0","31543.74115505","909.52275926"
"169845","11000UQ111PS201912156140","UQA200","UQA220"," ","UQA220","11000ARZ200911305369","11000NTC200812042419","일반상업지역","11000"," ","2019-12-15 00:00:00.0","62215.39292241","2855.38374198"
"169846","11000UQ111PS201912155494","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","325.64620392","83.50087239"
"169847","11000UQ111PS201912155496","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","10961.87828582","466.48295494"
"169848","11000UQ111PS201912155365","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","13336.66987075","492.96808061"
"169849","11000UQ111PS201912155370","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","7921.70405621","363.87307247"
"169850","11000UQ111PS201912153799","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","70678.36293298","1733.41846013"
"169851","11000UQ111PS201912152909","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","594.39623525","170.66331610"
"169852","11000UQ111PS201912152910","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","939.20226000","121.71648767"
"169853","11000UQ111PS201912152915","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","891.12883176","117.75531016"
"169854","11000UQ111PS201912152918","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","18184.11237820","610.49922608"
"169855","11000UQ111PS201912152777","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","10707.97586405","503.82505658"
"169856","11000UQ111PS201912152782","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","984.40062050","133.12405880"
"169857","11000UQ111PS201912152783","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","487.28438089","86.53981868"
"169858","11000UQ111PS201912152784","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","1346.54091447","160.26950398"
"169859","11000UQ111PS201912152785","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","14878.01514068","1601.50279013"
"169860","11000UQ111PS201912152786","UQA100","UQA120","UQA121","UQA121","11000ARZ200101270956","11000NTC200101270199","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","665.83255045","108.41410392"
"169861","11000UQ111PS201912152791","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","5949.98357503","353.00604873"
"169862","11000UQ111PS201912152792","UQA100","UQA120","UQA121","UQA121","11000ARZ000000001111"," ","제1종일반주거지역","11000"," ","2019-12-15 00:00:00.0","4560.27998968","425.41032522"
